"method","trait","RMSE"
"MICE","overall",1.66271779327728
"MICE","overall",0.250274603716054
"MICE","overall",1.35740387939554
"MICE","overall",0.126517421038007
"MICE","overall",3.03051877055765
"MICE","overall",1.02744175002724
"MICE","overall",0.00482127432819317
"MICE","overall",1.49490779508647
"MICE","overall",13.510616942177
"MICE","overall",11.8003130635866
"MICE","overall",7.23129432821707
"MICE","overall",0.0218272997573349
"MICE","overall",0.130628022295775
"MICE","overall",11.533407717623
"MICE","overall",16.6608577533886
"MICE","overall",0.0779825934069823
"MICE","overall",3.93170519120318
"MICE","overall",0.0181780039594447
"MICE","overall",6.04568458749006
"MICE","overall",0.258300965472606
"MICE","overall",1.81977757495952
"MICE","overall",3.08225497462199
"MICE","overall",0.435143683405684
"MICE","overall",8.02710690254535
"MICE","overall",0.463440913435345
"MICE","overall",3.49267999162195
"MICE","overall",4.31188505923663
"MICE","overall",2.48130741033783
"MICE","overall",3.690816694319
"MICE","overall",0.0127358151251194
"MICE","overall",4.79119265255723
"MICE","overall",0.0613930423814467
"MICE","overall",2.75972768181617
"MICE","overall",2.1008241203503
"MICE","overall",5.05538730584582
"MICE","overall",0.270555910785943
"MICE","overall",5.4007642248206
"MICE","overall",3.5190085867603
"MICE","overall",1.5907998126328
"MICE","overall",0.00664563022365611
"MICE","overall",1.41278372727795
"MICE","overall",0.106770463462056
"MICE","overall",17.8372035273238
"MICE","overall",0.231653812187547
"MICE","overall",0.383462833488462
"MICE","overall",0.0239308109653335
"MICE","overall",0.000360516471308436
"MICE","overall",0.616285068430884
"MICE","overall",0.0434725780762245
"MICE","overall",0.0231723349589291
"MICE","overall",0.2684068748009
"MICE","overall",3.48828193900563
"MICE","overall",5.84255836629635
"MICE","overall",1.13498880688957
"MICE","overall",2.03725793983816
"MICE","overall",0.719940681906587
"MICE","overall",0.0753774159507058
"MICE","overall",0.074475744330889
"MICE","overall",0.000143996324327422
"MICE","overall",1.49608999688725
"MICE","overall",3.50001804609879
"MICE","overall",3.57838324029817
"MICE","overall",1.73881763579655
"MICE","overall",0.069701101113049
"MICE","overall",0.314970807048568
"MICE","overall",2.37926716315288
"MICE","overall",4.20955199952397
"MICE","overall",3.56515028367259
"MICE","overall",5.30742291288589
"MICE","overall",13.6989319142024
"MICE","overall",3.97335239506595
"MICE","overall",1.43611854800167
"MICE","overall",10.4715407159275
"MICE","overall",0.383073916646942
"MICE","overall",0.00219522102293567
"MICE","overall",4.1197847982345
"MICE","overall",3.49263026042824
"MICE","overall",2.63879076936278
"MICE","overall",0.684751788366031
"MICE","overall",3.47462037537045
"MICE","overall",5.94111632550712
"MICE","overall",1.13154137424293
"MICE","overall",1.70146864008757
"MICE","overall",15.445793984202
"MICE","overall",3.93389198530007
"MICE","overall",0.133543553441826
"MICE","overall",2.24764122119113
"MICE","overall",0.470083386969495
"MICE","overall",16.4313508628061
"MICE","overall",0.932625027863689
"MICE","overall",5.07121858388756
"MICE","overall",2.66525471279145
"MICE","overall",4.28160613970942
"MICE","overall",0.057877961955556
"MICE","overall",0.00197824431200356
"MICE","overall",4.27474287674886
"MICE","overall",1.16195013579228
"MICE","overall",0.000189021435042085
"MICE","overall",4.72729605747312
"MICE","overall",8.56493051670977
"MICE","overall",3.30788014134492
"MICE","overall",1.05012249313051
"MICE","overall",0.231731225152375
"MICE","overall",2.24790880814157
"MICE","overall",0.265444845352407
"MICE","overall",2.79850793930822
"MICE","overall",3.08117445576899
"MICE","overall",1.35008023303569
"MICE","overall",3.15186810021548
"MICE","overall",4.7031939124934
"MICE","overall",5.06218063602271
"MICE","overall",0.0554308335652102
"MICE","overall",1.85680569990276
"MICE","overall",2.72990155982183
"MICE","overall",2.33500711304285
"MICE","overall",0.0562223730559991
"MICE","overall",1.01377939927289
"MICE","overall",0.722427079987524
"MICE","overall",0.228784969717689
"MICE","overall",0.00488605634991175
"MICE","overall",0.819347831629758
"MICE","overall",0.145433004743111
"MICE","overall",0.431431235443759
"MICE","overall",9.34232103977074
"MICE","overall",0.782645671547308
"MICE","overall",3.02349002413169
"MICE","overall",1.78093353384224
"MICE","overall",0.155694342938189
"MICE","overall",0.0697911618151374
"MICE","overall",1.53135579524276
"MICE","overall",2.111563832925
"MICE","overall",4.57069207313961
"MICE","overall",0.0188973058008385
"MICE","Bark.thickness",0.360855511390734
"MICE","Bark.thickness",0.321005684830491
"MICE","Bark.thickness",0.338263086901743
"MICE","Bark.thickness",0.0975400371242797
"MICE","Bark.thickness",0.0166915852203612
"MICE","Bark.thickness",0.0145179413137146
"MICE","Bark.thickness",0.123712706701994
"MICE","Bark.thickness",4.24007125330222e-05
"MICE","Bark.thickness",0.015123152363336
"MICE","Bark.thickness",0.467884513874085
"MICE","Bark.thickness",0.0433154653812693
"MICE","Bark.thickness",0.616205056745401
"MICE","Bark.thickness",0.090195396873598
"MICE","Bark.thickness",0.150677456801744
"MICE","Bark.thickness",0.0435321878892205
"MICE","Bark.thickness",0.045737685758605
"MICE","Bark.thickness",0.0729643005417242
"MICE","Bark.thickness",0.0445461016381548
"MICE","Bark.thickness",0.053129048260967
"MICE","Bark.thickness",0.000826988225765485
"MICE","Bark.thickness",0.0873785977840713
"MICE","Bark.thickness",4.45096118690512
"MICE","Bark.thickness",0.0411676881047025
"MICE","Bark.thickness",0.0465877102843963
"MICE","Bark.thickness",0.00114949369773169
"MICE","Bark.thickness",0.184201612233291
"MICE","Bark.thickness",0.0250036573092359
"MICE","Bark.thickness",0.153339168123746
"MICE","Bark.thickness",0.111947905939439
"MICE","Bark.thickness",1.07399919978283e-05
"MICE","Bark.thickness",1.54685341716652
"MICE","Bark.thickness",0.00581240634840646
"MICE","Bark.thickness",5.24889885448642e-05
"MICE","Bark.thickness",1.4378728948132
"MICE","Bark.thickness",0.0231796282449643
"MICE","Bark.thickness",0.44771730577799
"MICE","Bark.thickness",0.168308958112709
"MICE","Bark.thickness",0.00273452302950712
"MICE","Bark.thickness",0.158335831058543
"MICE","Bark.thickness",0.0061580752627627
"MICE","Bark.thickness",0.151292614937345
"MICE","Bark.thickness",1.00593288025798
"MICE","Bark.thickness",0.174570793914326
"MICE","Bark.thickness",0.491172781695885
"MICE","Bark.thickness",0.00645313356164808
"MICE","Bark.thickness",0.00348629480084019
"MICE","Bark.thickness",0.937909658075278
"MICE","Bark.thickness",0.350042928062273
"MICE","Bark.thickness",1.76560241786688
"MICE","Bark.thickness",0.000839506043692918
"MICE","Bark.thickness",1.49756594843386
"MICE","Bark.thickness",0.0149308586268397
"MICE","Bark.thickness",1.78859183558014
"MICE","Bark.thickness",0.00864151046164165
"MICE","Bark.thickness",2.16782731532738e-05
"MICE","Bark.thickness",1.21671877598868
"MICE","Bark.thickness",0.0275957160748471
"MICE","Bark.thickness",0.60957933543753
"MICE","Bark.thickness",0.166550524561969
"MICE","Bark.thickness",4.40059880120515e-05
"MICE","Bark.thickness",0.00484145470380928
"MICE","Bark.thickness",0.510620986804051
"MICE","Bark.thickness",0.540669000573143
"MICE","Bark.thickness",0.217216521691432
"MICE","Bark.thickness",0.475921373068141
"MICE","Bark.thickness",0.0774944607487351
"MICE","Bark.thickness",0.922990418884415
"MICE","Bark.thickness",0.563272343683498
"MICE","Bark.thickness",0.532103460057968
"MICE","Bark.thickness",0.17579189937182
"MICE","Bark.thickness",0.527557299504655
"MICE","Bark.thickness",0.00368315400103279
"MICE","Bark.thickness",0.00930202568250157
"MICE","Bark.thickness",0.311476529946803
"MICE","Bark.thickness",0.0286985487100108
"MICE","Bark.thickness",0.0773104448963721
"MICE","Bark.thickness",0.0573088576162094
"MICE","Bark.thickness",0.761633696069743
"MICE","Bark.thickness",1.14999299503516
"MICE","Bark.thickness",0.0439199854425622
"MICE","Bark.thickness",0.255865703072841
"MICE","Bark.thickness",0.400150887562656
"MICE","Bark.thickness",0.000302029452967072
"MICE","Bark.thickness",0.847530672420918
"MICE","Bark.thickness",0.339268321075719
"MICE","Bark.thickness",0.0024221905449925
"MICE","Bark.thickness",0.452893267204624
"MICE","Bark.thickness",0.865944393425558
"MICE","Bark.thickness",0.402079542594718
"MICE","Bark.thickness",0.258663684521473
"MICE","Bark.thickness",0.0037676107851902
"MICE","Bark.thickness",0.706098911303397
"MICE","Bark.thickness",0.928167790717672
"MICE","Bark.thickness",0.0351581049088344
"MICE","Bark.thickness",0.0490830049900854
"MICE","Bark.thickness",0.366557924692751
"MICE","Bark.thickness",0.188295455211401
"MICE","Bark.thickness",0.00411258588552432
"MICE","Bark.thickness",0.0145018025921824
"MICE","Bark.thickness",0.0179976287539278
"MICE","Bark.thickness",0.0824361667742141
"MICE","Bark.thickness",0.000925673164748413
"MICE","Bark.thickness",1.17490045539368
"MICE","Bark.thickness",0.297629091918845
"MICE","Bark.thickness",0.26294374861298
"MICE","Bark.thickness",0.0620266416212481
"MICE","Bark.thickness",0.0729835552870575
"MICE","Bark.thickness",0.541798316482717
"MICE","Bark.thickness",0.0094872914808032
"MICE","Bark.thickness",0.593048939395767
"MICE","Bark.thickness",0.0984413880522317
"MICE","Bark.thickness",0.0050885979895605
"MICE","Bark.thickness",0.539180838048727
"MICE","Bark.thickness",0.00474802169191511
"MICE","Bark.thickness",0.00315672062381083
"MICE","Bark.thickness",0.0829131162804387
"MICE","Bark.thickness",0.067603872671793
"MICE","Bark.thickness",0.0570043263415539
"MICE","Bark.thickness",0.744730732890117
"MICE","Bark.thickness",0.15565589683141
"MICE","Bark.thickness",0.301298685264846
"MICE","Bark.thickness",0.720637261056699
"MICE","Bark.thickness",0.000299454056493397
"MICE","Bark.thickness",0.595620676288341
"MICE","Bark.thickness",0.139061491771745
"MICE","Bark.thickness",0.16008165053637
"MICE","Bark.thickness",0.505313187262572
"MICE","Bark.thickness",0.225392779728908
"MICE","Bark.thickness",0.034829271386225
"MICE","Bark.thickness",0.150097096337408
"MICE","Bark.thickness",0.0664035500316523
"MICE","Bark.thickness",0.0418339293483912
"MICE","Bark.thickness",0.26483478024541
"MICE","Bark.thickness",0.00399442376278121
"MICE","Bark.thickness",0.00560661630530724
"MICE","Bark.thickness",0.120268294921834
"MICE","Bark.thickness",0.0300373745343114
"MICE","Bark.thickness",0.662549226463914
"MICE","Bark.thickness",0.353301677355398
"MICE","Bark.thickness",0.180900602217622
"MICE","Bark.thickness",0.0121127634354901
"MICE","Bark.thickness",0.306810847135957
"MICE","Bark.thickness",0.254652813735996
"MICE","Bark.thickness",0.167793006605824
"MICE","Bark.thickness",0.0202716991701518
"MICE","Bark.thickness",0.0188914737039424
"MICE","Bark.thickness",0.472654949240586
"MICE","Bark.thickness",0.344377514876279
"MICE","Bark.thickness",0.0188363097620886
"MICE","Bark.thickness",0.100548465419216
"MICE","Bark.thickness",0.450112696413341
"MICE","Bark.thickness",0.127553735467597
"MICE","Bark.thickness",0.0600274472557764
"MICE","Bark.thickness",0.00842575904276742
"MICE","Bark.thickness",0.00360472431707211
"MICE","Bark.thickness",0.103209209086768
"MICE","Bark.thickness",0.494087938869019
"MICE","Bark.thickness",0.575005826121376
"MICE","Bark.thickness",0.000170678724588582
"MICE","Bark.thickness",0.00861741613446961
"MICE","Bark.thickness",0.567504847058508
"MICE","Bark.thickness",0.00832728989929453
"MICE","Bark.thickness",1.61840776381378
"MICE","Bark.thickness",0.355218699353496
"MICE","Bark.thickness",0.033854392512401
"MICE","Bark.thickness",0.000263020406040299
"MICE","Bark.thickness",0.570369376457352
"MICE","Bark.thickness",0.706012252608094
"MICE","Bark.thickness",0.202704945467116
"MICE","Bark.thickness",0.215813119863764
"MICE","Bark.thickness",0.0591078874231189
"MICE","Bark.thickness",0.00152663951506761
"MICE","Bark.thickness",0.0249620056759102
"MICE","Bark.thickness",0.0711465244283613
"MICE","Bark.thickness",0.113387296225003
"MICE","Bark.thickness",0.020426255090664
"MICE","Bark.thickness",0.092240137175558
"MICE","Bark.thickness",0.12907619606573
"MICE","Bark.thickness",0.672051671180747
"MICE","Bark.thickness",0.00488401019471836
"MICE","Bark.thickness",0.00403445559243466
"MICE","Bark.thickness",0.005163081276581
"MICE","Bark.thickness",0.00927699208126446
"MICE","Bark.thickness",0.053222080307884
"MICE","Bark.thickness",0.254375359640199
"MICE","Bark.thickness",0.159538238597998
"MICE","Bark.thickness",0.0108756616295834
"MICE","Bark.thickness",0.236744900046701
"MICE","Bark.thickness",0.0936952758327995
"MICE","Bark.thickness",0.434088891834126
"MICE","Bark.thickness",0.0546327306574518
"MICE","Bark.thickness",0.0822043291930892
"MICE","Bark.thickness",0.0354183979474408
"MICE","Bark.thickness",0.365746457746618
"MICE","Bark.thickness",0.932455664289643
"MICE","Bark.thickness",0.206355631222556
"MICE","Bark.thickness",0.44740010138778
"MICE","Bark.thickness",0.0195660935472465
"MICE","Bark.thickness",0.278488984213359
"MICE","Bark.thickness",0.191811557564215
"MICE","Bark.thickness",0.152198574804245
"MICE","Bark.thickness",6.40705973485842e-05
"MICE","Bark.thickness",0.252953088450872
"MICE","Bark.thickness",0.400920402589324
"MICE","Bark.thickness",0.036747673877006
"MICE","Bark.thickness",0.3626408791194
"MICE","Bark.thickness",0.0411895848302713
"MICE","Bark.thickness",0.509694693303143
"MICE","Bark.thickness",0.33489106443371
"MICE","Bark.thickness",0.188975578213563
"MICE","Bark.thickness",0.0152074760966945
"MICE","Bark.thickness",0.00510615077183857
"MICE","Bark.thickness",0.0603952977949232
"MICE","Bark.thickness",0.235033752092563
"MICE","Bark.thickness",0.346416009421578
"MICE","Bark.thickness",0.223212012445623
"MICE","Bark.thickness",0.787540549806439
"MICE","Bark.thickness",0.219825762197261
"MICE","Bark.thickness",0.0244093961447533
"MICE","Bark.thickness",0.0375521816222859
"MICE","Bark.thickness",0.00305232659385733
"MICE","Bark.thickness",0.306158124861591
"MICE","Bark.thickness",0.00576356874301681
"MICE","Bark.thickness",0.224663269234898
"MICE","Bark.thickness",0.41771012175844
"MICE","Bark.thickness",0.0803942877414302
"MICE","Bark.thickness",0.26369375191628
"MICE","Bark.thickness",0.142929055806793
"MICE","Bark.thickness",0.0724539536270495
"MICE","Bark.thickness",0.0027739514315504
"MICE","Bark.thickness",0.028456247394627
"MICE","Bark.thickness",0.191290913517732
"MICE","Bark.thickness",0.261672382318752
"MICE","Bark.thickness",0.0321349087928483
"MICE","Bark.thickness",0.891523554070841
"MICE","Bark.thickness",0.0315881823126524
"MICE","Bark.thickness",0.0222077821376431
"MICE","Bark.thickness",0.0663419966701927
"MICE","Bark.thickness",6.8050671914973e-06
"MICE","Bark.thickness",0.593309915690966
"MICE","Bark.thickness",0.0149877161096917
"MICE","Bark.thickness",0.271527643306025
"MICE","Bark.thickness",0.220244157771587
"MICE","Bark.thickness",0.0950884070196677
"MICE","Bark.thickness",0.526979206723461
"MICE","Bark.thickness",0.215056845615974
"MICE","Bark.thickness",0.487928349737348
